datetime,symbol,open,high,low,close
2023-02-01 01:00:00,CRYPTO:SOLUSD,23.9272,25.2041,22.5175,24.9951
2023-02-02 01:00:00,CRYPTO:SOLUSD,24.9951,26.1379,24.14,24.3145
2023-02-03 01:00:00,CRYPTO:SOLUSD,24.3089,25.0824,24.0426,24.6841
2023-02-04 01:00:00,CRYPTO:SOLUSD,24.6837,24.9367,24.2035,24.3451
2023-02-05 01:00:00,CRYPTO:SOLUSD,24.3426,24.4572,23.07,23.4783
2023-02-06 01:00:00,CRYPTO:SOLUSD,23.4758,23.725,22.5122,22.6795
2023-02-07 01:00:00,CRYPTO:SOLUSD,22.6782,23.9498,22.5555,23.8471
2023-02-08 01:00:00,CRYPTO:SOLUSD,23.8446,24.2151,22.8265,23.2132
2023-02-09 01:00:00,CRYPTO:SOLUSD,23.2107,23.3377,20.0108,20.4757
2023-02-10 01:00:00,CRYPTO:SOLUSD,20.4771,21.1981,19.7,20.119
2023-02-11 01:00:00,CRYPTO:SOLUSD,20.1165,20.9083,20.1091,20.8213
2023-02-12 01:00:00,CRYPTO:SOLUSD,20.8213,22.5225,20.6421,21.5007
2023-02-13 01:00:00,CRYPTO:SOLUSD,21.5091,21.5991,19.7618,20.7817
2023-02-14 01:00:00,CRYPTO:SOLUSD,20.783,22.3719,20.689,21.8445
2023-02-15 01:00:00,CRYPTO:SOLUSD,21.8444,23.9705,21.4654,23.8777
2023-02-16 01:00:00,CRYPTO:SOLUSD,23.8777,24.1418,22.2024,22.2351
2023-02-17 01:00:00,CRYPTO:SOLUSD,22.2379,23.5482,22.0297,23.1492
2023-02-18 01:00:00,CRYPTO:SOLUSD,23.1498,23.9194,22.9294,23.4745
2023-02-19 01:00:00,CRYPTO:SOLUSD,23.472,25.6125,23.2222,24.8345
2023-02-20 01:00:00,CRYPTO:SOLUSD,24.8295,27.0973,24.1246,26.2599
2023-02-21 01:00:00,CRYPTO:SOLUSD,26.2606,26.6026,24.5025,24.9808
2023-02-22 01:00:00,CRYPTO:SOLUSD,24.9808,25.2001,23.2316,24.1651
2023-02-23 01:00:00,CRYPTO:SOLUSD,24.1659,24.689,23.6017,23.9165
2023-02-24 01:00:00,CRYPTO:SOLUSD,23.9165,24.1276,22.495,23.0794
2023-02-25 01:00:00,CRYPTO:SOLUSD,23.0758,23.3212,21.464,22.3951
2023-02-26 01:00:00,CRYPTO:SOLUSD,22.3926,23.5445,22.2395,23.3126
2023-02-27 01:00:00,CRYPTO:SOLUSD,23.31,23.4195,22.3507,22.6988
2023-02-28 01:00:00,CRYPTO:SOLUSD,22.7013,22.8675,21.8687,21.9336
