datetime,symbol,open,high,low,close,volume
2022-07-01 02:00:00,CRYPTO:SOLUSD,33.6909,35.3551,31.8,32.786,0.0
2022-07-02 02:00:00,CRYPTO:SOLUSD,32.8213,34.0741,31.8373,33.3108,0.0
2022-07-03 02:00:00,CRYPTO:SOLUSD,33.3237,33.6297,32.1225,33.3554,0.0
2022-07-04 02:00:00,CRYPTO:SOLUSD,33.3288,36.8735,32.411,36.6671,0.0
2022-07-05 02:00:00,CRYPTO:SOLUSD,36.6656,36.9275,33.1145,35.3725,0.0
2022-07-06 02:00:00,CRYPTO:SOLUSD,35.3707,37.4923,34.7944,37.0022,0.0
2022-07-07 02:00:00,CRYPTO:SOLUSD,37.0173,39.2504,36.3668,38.4525,0.0
2022-07-08 02:00:00,CRYPTO:SOLUSD,38.4575,39.644,36.4481,38.1048,0.0
2022-07-09 02:00:00,CRYPTO:SOLUSD,38.1264,38.8868,37.7624,38.0629,0.0
2022-07-10 02:00:00,CRYPTO:SOLUSD,38.0429,38.1326,36.2274,36.6821,0.0
2022-07-11 02:00:00,CRYPTO:SOLUSD,36.6688,36.6895,33.2159,33.4025,0.0
2022-07-12 02:00:00,CRYPTO:SOLUSD,33.3856,34.5686,32.5774,32.6453,0.0
2022-07-13 02:00:00,CRYPTO:SOLUSD,32.6497,35.0401,31.8188,34.9317,0.0
2022-07-14 02:00:00,CRYPTO:SOLUSD,34.9192,37.2657,33.5758,37.1153,0.0
2022-07-15 02:00:00,CRYPTO:SOLUSD,37.1222,39.0623,36.5132,37.3667,0.0
2022-07-16 02:00:00,CRYPTO:SOLUSD,37.3837,40.4315,36.3599,39.5774,0.0
2022-07-17 02:00:00,CRYPTO:SOLUSD,39.5734,41.0665,38.302,38.5913,0.0
2022-07-18 02:00:00,CRYPTO:SOLUSD,38.5908,44.0479,38.5622,43.524,0.0
2022-07-19 02:00:00,CRYPTO:SOLUSD,43.5316,47.3378,42.5597,44.8884,0.0
2022-07-20 02:00:00,CRYPTO:SOLUSD,44.8741,46.3175,41.3213,42.0501,0.0
2022-07-21 02:00:00,CRYPTO:SOLUSD,42.0369,44.0382,39.6525,43.1118,0.0
2022-07-22 02:00:00,CRYPTO:SOLUSD,43.105,44.2975,40.0273,40.5316,0.0
2022-07-23 02:00:00,CRYPTO:SOLUSD,40.5425,41.9117,38.6255,39.9871,0.0
2022-07-24 02:00:00,CRYPTO:SOLUSD,39.9765,42.0891,39.4911,40.9542,0.0
2022-07-25 02:00:00,CRYPTO:SOLUSD,40.948,41.0875,36.5859,36.6416,0.0
2022-07-26 02:00:00,CRYPTO:SOLUSD,36.6363,36.8183,34.6949,36.2866,0.0
2022-07-27 02:00:00,CRYPTO:SOLUSD,36.2821,40.5506,35.6956,40.2528,0.0
2022-07-28 02:00:00,CRYPTO:SOLUSD,40.2557,44.1917,39.0464,42.9467,0.0
2022-07-29 02:00:00,CRYPTO:SOLUSD,42.9772,44.3815,41.1685,41.9434,0.0
2022-07-30 02:00:00,CRYPTO:SOLUSD,41.9476,46.6668,41.478,43.8431,0.0
2022-07-31 02:00:00,CRYPTO:SOLUSD,43.84,45.1817,42.2575,42.3642,0.0
