datetime,symbol,open,high,low,close
2023-02-01 01:00:00,CRYPTO:DOTUSD,6.265,6.4879,6.0345,6.4653
2023-02-02 01:00:00,CRYPTO:DOTUSD,6.4655,6.9062,6.4564,6.5407
2023-02-03 01:00:00,CRYPTO:DOTUSD,6.5428,7.1223,6.5133,7.0125
2023-02-04 01:00:00,CRYPTO:DOTUSD,7.0125,7.07,6.8253,6.8745
2023-02-05 01:00:00,CRYPTO:DOTUSD,6.8745,6.8918,6.5213,6.6455
2023-02-06 01:00:00,CRYPTO:DOTUSD,6.6455,6.7903,6.4301,6.4956
2023-02-07 01:00:00,CRYPTO:DOTUSD,6.4948,6.9472,6.4765,6.9376
2023-02-08 01:00:00,CRYPTO:DOTUSD,6.937,7.0125,6.6218,6.7519
2023-02-09 01:00:00,CRYPTO:DOTUSD,6.7541,6.9764,6.1061,6.2366
2023-02-10 01:00:00,CRYPTO:DOTUSD,6.2366,6.3065,6.1202,6.1908
2023-02-11 01:00:00,CRYPTO:DOTUSD,6.1901,6.2908,6.1593,6.2778
2023-02-12 01:00:00,CRYPTO:DOTUSD,6.2778,6.3796,6.0779,6.1797
2023-02-13 01:00:00,CRYPTO:DOTUSD,6.1795,6.2411,5.8878,6.1454
2023-02-14 01:00:00,CRYPTO:DOTUSD,6.145,6.2617,6.0188,6.2277
2023-02-15 01:00:00,CRYPTO:DOTUSD,6.228,6.6172,6.1631,6.6137
2023-02-16 01:00:00,CRYPTO:DOTUSD,6.6147,6.7362,6.3246,6.3271
2023-02-17 01:00:00,CRYPTO:DOTUSD,6.3273,7.4148,6.2945,7.2879
2023-02-18 01:00:00,CRYPTO:DOTUSD,7.2879,7.3676,7.1182,7.2346
2023-02-19 01:00:00,CRYPTO:DOTUSD,7.2353,7.8884,7.1905,7.4514
2023-02-20 01:00:00,CRYPTO:DOTUSD,7.4514,7.5639,7.253,7.5441
2023-02-21 01:00:00,CRYPTO:DOTUSD,7.5439,7.5662,7.1216,7.2518
2023-02-22 01:00:00,CRYPTO:DOTUSD,7.2521,7.2644,6.8853,7.1853
2023-02-23 01:00:00,CRYPTO:DOTUSD,7.1855,7.3798,7.017,7.0945
2023-02-24 01:00:00,CRYPTO:DOTUSD,7.0958,7.1371,6.4756,6.6125
2023-02-25 01:00:00,CRYPTO:DOTUSD,6.6155,6.6481,6.3457,6.5448
2023-02-26 01:00:00,CRYPTO:DOTUSD,6.5448,6.7273,6.5046,6.6914
2023-02-27 01:00:00,CRYPTO:DOTUSD,6.6889,6.7795,6.4964,6.5817
2023-02-28 01:00:00,CRYPTO:DOTUSD,6.5815,6.5918,6.281,6.3443
