datetime,symbol,open,high,low,close
2022-03-01 01:00:00,CRYPTO:AAVEUSD,145.908409,150.896684,139.762421,143.253303
2022-03-02 01:00:00,CRYPTO:AAVEUSD,143.469924,146.335125,136.436001,137.706205
2022-03-03 01:00:00,CRYPTO:AAVEUSD,137.60625,137.803571,126.551619,129.879533
2022-03-04 01:00:00,CRYPTO:AAVEUSD,129.830339,131.85163,122.051111,124.04746
2022-03-05 01:00:00,CRYPTO:AAVEUSD,124.070962,126.483755,122.18742,124.432959
2022-03-06 01:00:00,CRYPTO:AAVEUSD,124.448651,125.686453,116.355922,116.662268
2022-03-07 01:00:00,CRYPTO:AAVEUSD,116.831157,124.02159,113.390814,116.687567
2022-03-08 01:00:00,CRYPTO:AAVEUSD,116.850755,125.421949,115.829672,121.844418
2022-03-09 01:00:00,CRYPTO:AAVEUSD,121.741508,130.422734,121.529601,127.450262
2022-03-10 01:00:00,CRYPTO:AAVEUSD,127.478789,128.28168,116.495317,119.232079
2022-03-11 01:00:00,CRYPTO:AAVEUSD,119.211834,121.098954,114.779385,116.616167
2022-03-12 01:00:00,CRYPTO:AAVEUSD,116.533839,121.441223,116.453839,120.269622
2022-03-13 01:00:00,CRYPTO:AAVEUSD,120.147524,120.760167,115.117341,115.701373
2022-03-14 01:00:00,CRYPTO:AAVEUSD,115.580854,121.29736,113.533527,118.301447
2022-03-15 01:00:00,CRYPTO:AAVEUSD,118.272317,122.957441,114.005892,122.08795
2022-03-16 01:00:00,CRYPTO:AAVEUSD,122.140134,142.000097,121.181752,141.756805
2022-03-17 01:00:00,CRYPTO:AAVEUSD,141.739099,156.817052,136.922328,155.54922
2022-03-18 01:00:00,CRYPTO:AAVEUSD,155.684006,164.545163,147.572646,160.116927
2022-03-19 01:00:00,CRYPTO:AAVEUSD,160.198553,165.671127,155.184152,157.227474
2022-03-20 01:00:00,CRYPTO:AAVEUSD,157.246411,159.162223,146.832907,152.647562
2022-03-21 01:00:00,CRYPTO:AAVEUSD,152.773983,162.508558,147.104056,153.948384
2022-03-22 01:00:00,CRYPTO:AAVEUSD,153.921891,162.237956,151.856126,152.909647
2022-03-23 01:00:00,CRYPTO:AAVEUSD,152.819839,157.183528,149.86311,156.106101
2022-03-24 01:00:00,CRYPTO:AAVEUSD,156.091204,172.699056,153.500915,168.288461
2022-03-25 01:00:00,CRYPTO:AAVEUSD,168.136895,174.296271,160.46788,162.568248
2022-03-26 01:00:00,CRYPTO:AAVEUSD,162.613457,166.85395,161.070894,163.425547
2022-03-27 01:00:00,CRYPTO:AAVEUSD,163.383593,169.318733,158.700834,169.228287
2022-03-28 02:00:00,CRYPTO:AAVEUSD,169.14135,179.024894,166.580849,167.729583
2022-03-29 02:00:00,CRYPTO:AAVEUSD,167.647873,224.216468,167.352101,223.292259
2022-03-30 02:00:00,CRYPTO:AAVEUSD,223.094492,242.068941,211.017356,223.042986
2022-03-31 02:00:00,CRYPTO:AAVEUSD,223.399753,227.634263,203.990499,206.899963
