datetime,symbol,open,high,low,close,volume
2022-02-01 01:00:00,CRYPTO:XLMUSD,0.19964901,0.2060356,0.19914681,0.20207472,0.0
2022-02-02 01:00:00,CRYPTO:XLMUSD,0.20214648,0.20610627,0.19058214,0.19311662,0.0
2022-02-03 01:00:00,CRYPTO:XLMUSD,0.19305544,0.19533868,0.18907086,0.1950253,0.0
2022-02-04 01:00:00,CRYPTO:XLMUSD,0.1949807,0.20999962,0.19378597,0.20901698,0.0
2022-02-05 01:00:00,CRYPTO:XLMUSD,0.20903285,0.21652655,0.20828624,0.2132157,0.0
2022-02-06 01:00:00,CRYPTO:XLMUSD,0.21319064,0.2249769,0.2131438,0.22390853,0.0
2022-02-07 01:00:00,CRYPTO:XLMUSD,0.22402614,0.24210828,0.21929294,0.23962546,0.0
2022-02-08 01:00:00,CRYPTO:XLMUSD,0.23995774,0.25732115,0.23366018,0.24233036,0.0
2022-02-09 01:00:00,CRYPTO:XLMUSD,0.24244152,0.24394159,0.23449248,0.23862328,0.0
2022-02-10 01:00:00,CRYPTO:XLMUSD,0.23863942,0.24273822,0.22888288,0.23231496,0.0
2022-02-11 01:00:00,CRYPTO:XLMUSD,0.23216292,0.23222875,0.21369622,0.21608713,0.0
2022-02-12 01:00:00,CRYPTO:XLMUSD,0.21608902,0.22486046,0.2120724,0.21884928,0.0
2022-02-13 01:00:00,CRYPTO:XLMUSD,0.21884003,0.22192029,0.21070845,0.21072545,0.0
2022-02-14 01:00:00,CRYPTO:XLMUSD,0.21045506,0.21386971,0.20549581,0.21087756,0.0
2022-02-15 01:00:00,CRYPTO:XLMUSD,0.21082382,0.22201539,0.2094996,0.22100307,0.0
2022-02-16 01:00:00,CRYPTO:XLMUSD,0.22101669,0.22167224,0.21378045,0.21880594,0.0
2022-02-17 01:00:00,CRYPTO:XLMUSD,0.21881114,0.22637906,0.20094837,0.20253029,0.0
2022-02-18 01:00:00,CRYPTO:XLMUSD,0.20256763,0.20879866,0.19543414,0.2007278,0.0
2022-02-19 01:00:00,CRYPTO:XLMUSD,0.20082503,0.21124272,0.19655664,0.20419322,0.0
2022-02-20 01:00:00,CRYPTO:XLMUSD,0.20438544,0.20598692,0.19325253,0.19444924,0.0
2022-02-21 01:00:00,CRYPTO:XLMUSD,0.19463027,0.200955,0.17625519,0.17808517,0.0
2022-02-22 01:00:00,CRYPTO:XLMUSD,0.17830039,0.18693103,0.17302829,0.18577437,0.0
2022-02-23 01:00:00,CRYPTO:XLMUSD,0.18584394,0.19385787,0.18158066,0.18166866,0.0
2022-02-24 01:00:00,CRYPTO:XLMUSD,0.18169866,0.18611652,0.16192367,0.18244495,0.0
2022-02-25 01:00:00,CRYPTO:XLMUSD,0.18258958,0.19069734,0.17808304,0.18984755,0.0
2022-02-26 01:00:00,CRYPTO:XLMUSD,0.18967807,0.19815958,0.18881846,0.19130207,0.0
2022-02-27 01:00:00,CRYPTO:XLMUSD,0.19106939,0.19235579,0.17825242,0.18068983,0.0
2022-02-28 01:00:00,CRYPTO:XLMUSD,0.18058876,0.19788226,0.17695327,0.19724773,0.0
