datetime,symbol,open,high,low,close,volume
2023-08-01 02:00:00,CRYPTO:DOGEUSD,0.0778033,0.0781961,0.07535,0.0780328,0.0
2023-08-02 02:00:00,CRYPTO:DOGEUSD,0.0780328,0.0782621,0.0743167,0.07467668,0.0
2023-08-03 02:00:00,CRYPTO:DOGEUSD,0.07466668,0.0755913,0.07264065,0.0736101,0.0
2023-08-04 02:00:00,CRYPTO:DOGEUSD,0.0736126,0.07528,0.0734326,0.0744993,0.0
2023-08-05 02:00:00,CRYPTO:DOGEUSD,0.0745,0.07863268,0.07337,0.07619353,0.0
2023-08-06 02:00:00,CRYPTO:DOGEUSD,0.0761935,0.07671193,0.0745439,0.0746072,0.0
2023-08-07 02:00:00,CRYPTO:DOGEUSD,0.0746047,0.07625995,0.07235873,0.0735066,0.0
2023-08-08 02:00:00,CRYPTO:DOGEUSD,0.0735041,0.07599958,0.07330228,0.07494518,0.0
2023-08-09 02:00:00,CRYPTO:DOGEUSD,0.07494515,0.0761969,0.0741859,0.075385,0.0
2023-08-10 02:00:00,CRYPTO:DOGEUSD,0.0753825,0.07673488,0.07482232,0.0760114,0.0
2023-08-11 02:00:00,CRYPTO:DOGEUSD,0.07600888,0.0762061,0.07327728,0.0756603,0.0
2023-08-12 02:00:00,CRYPTO:DOGEUSD,0.0756753,0.0774193,0.0755849,0.0767043,0.0
2023-08-13 02:00:00,CRYPTO:DOGEUSD,0.0766993,0.0768132,0.07418,0.074712,0.0
2023-08-14 02:00:00,CRYPTO:DOGEUSD,0.0747007,0.07693,0.0738854,0.07456,0.0
2023-08-15 02:00:00,CRYPTO:DOGEUSD,0.07456,0.07482,0.0687322,0.07087,0.0
2023-08-16 02:00:00,CRYPTO:DOGEUSD,0.070865,0.0712042,0.066395,0.06711,0.0
2023-08-17 02:00:00,CRYPTO:DOGEUSD,0.06711,0.068195,0.0575908,0.06117008,0.0
2023-08-18 02:00:00,CRYPTO:DOGEUSD,0.06116758,0.0638444,0.06009575,0.06319048,0.0
2023-08-19 02:00:00,CRYPTO:DOGEUSD,0.06318548,0.06434008,0.06311982,0.0637127,0.0
2023-08-20 02:00:00,CRYPTO:DOGEUSD,0.06372515,0.0680325,0.06356505,0.06405603,0.0
2023-08-21 02:00:00,CRYPTO:DOGEUSD,0.063856,0.06428863,0.06068505,0.06253725,0.0
2023-08-22 02:00:00,CRYPTO:DOGEUSD,0.06253725,0.0633108,0.0607822,0.06254578,0.0
2023-08-23 02:00:00,CRYPTO:DOGEUSD,0.06254828,0.06490262,0.06165145,0.06368805,0.0
2023-08-24 02:00:00,CRYPTO:DOGEUSD,0.06368555,0.06391885,0.0619505,0.0630498,0.0
2023-08-25 02:00:00,CRYPTO:DOGEUSD,0.0630523,0.0631023,0.0617738,0.06294155,0.0
2023-08-26 02:00:00,CRYPTO:DOGEUSD,0.06294773,0.0632851,0.06242905,0.06288715,0.0
2023-08-27 02:00:00,CRYPTO:DOGEUSD,0.06288518,0.06356395,0.0627,0.06321835,0.0
2023-08-28 02:00:00,CRYPTO:DOGEUSD,0.06321675,0.0635674,0.06200185,0.06333933,0.0
2023-08-29 02:00:00,CRYPTO:DOGEUSD,0.06333683,0.0685181,0.0624363,0.066339,0.0
2023-08-30 02:00:00,CRYPTO:DOGEUSD,0.0663318,0.0664545,0.0645634,0.0657801,0.0
2023-08-31 02:00:00,CRYPTO:DOGEUSD,0.0657898,0.0669579,0.0627825,0.0633684,0.0
