datetime,symbol,open,high,low,close
2021-03-01 01:00:00,CRYPTO:BTCUSD,45247.535,49832.155,45046.505,49638.7375
2021-03-02 01:00:00,CRYPTO:BTCUSD,49636.5,50247.105,47067.8375,48502.02
2021-03-03 01:00:00,CRYPTO:BTCUSD,48489.2475,52664.005,48170.29,50383.17
2021-03-04 01:00:00,CRYPTO:BTCUSD,50387.995,51808.4,47500.75,48356.735
2021-03-05 01:00:00,CRYPTO:BTCUSD,48354.1025,49468.06,46294.005,48754.165
2021-03-06 01:00:00,CRYPTO:BTCUSD,48769.7,49235.55,47092.015,48902.95
2021-03-07 01:00:00,CRYPTO:BTCUSD,48918.635,51471.6825,48918.6075,50977.285
2021-03-08 01:00:00,CRYPTO:BTCUSD,50978.235,52419.14,49336.99,52408.405
2021-03-09 01:00:00,CRYPTO:BTCUSD,52414.055,54930.3875,51867.7275,54923.065
2021-03-10 01:00:00,CRYPTO:BTCUSD,54923.3825,57395.7575,53033.75,55858.515
2021-03-11 01:00:00,CRYPTO:BTCUSD,55887.4925,58134.7725,54280.01,57804.9625
2021-03-12 01:00:00,CRYPTO:BTCUSD,57844.1125,58080.98,55041.6975,57241.355
2021-03-13 01:00:00,CRYPTO:BTCUSD,57245.175,61768.795,56094.98,61173.205
2021-03-14 01:00:00,CRYPTO:BTCUSD,61182.42,61675.9225,58973.2475,58997.37
2021-03-15 01:00:00,CRYPTO:BTCUSD,58976.94,60583.1975,54579.2,55628.8325
2021-03-16 01:00:00,CRYPTO:BTCUSD,55619.235,56945.6175,53236.9875,56917.675
2021-03-17 01:00:00,CRYPTO:BTCUSD,56927.0775,58983.2925,54139.765,58917.345
2021-03-18 01:00:00,CRYPTO:BTCUSD,58935.775,60070.81,57016.6825,57640.2625
2021-03-19 01:00:00,CRYPTO:BTCUSD,57643.065,59455.7075,56270.245,58090.0
2021-03-20 01:00:00,CRYPTO:BTCUSD,58047.6425,59896.35,57842.8975,58117.48
2021-03-21 01:00:00,CRYPTO:BTCUSD,58098.9625,58690.7725,55520.0975,57378.6275
2021-03-22 01:00:00,CRYPTO:BTCUSD,57389.9675,58433.005,53743.575,54095.6
2021-03-23 01:00:00,CRYPTO:BTCUSD,54109.8675,55857.015,52986.0075,54364.5825
2021-03-24 01:00:00,CRYPTO:BTCUSD,54344.6,57215.575,51676.095,52289.62
2021-03-25 01:00:00,CRYPTO:BTCUSD,52280.7175,53241.0025,50375.5025,51324.1225
2021-03-26 01:00:00,CRYPTO:BTCUSD,51321.205,55115.325,51259.3725,55069.4325
2021-03-27 01:00:00,CRYPTO:BTCUSD,55078.1075,56654.62,53976.0875,55853.0675
2021-03-28 01:00:00,CRYPTO:BTCUSD,55847.195,56571.5875,54695.355,55786.5525
2021-03-29 02:00:00,CRYPTO:BTCUSD,55787.1175,58452.415,54900.515,57610.7275
2021-03-30 02:00:00,CRYPTO:BTCUSD,57617.5475,59386.7125,57028.105,58774.2275
2021-03-31 02:00:00,CRYPTO:BTCUSD,58779.575,59801.7475,56820.2625,58793.155
