datetime,symbol,open,high,low,close,volume
2022-03-01 01:00:00,CRYPTO:ETHUSD,2923.41,3039.91,2855.0,2976.98,0.0
2022-03-02 01:00:00,CRYPTO:ETHUSD,2976.88,3045.08,2915.89,2949.43,0.0
2022-03-03 01:00:00,CRYPTO:ETHUSD,2948.63,2970.16,2785.77,2834.43,0.0
2022-03-04 01:00:00,CRYPTO:ETHUSD,2834.5,2836.19,2574.73,2622.87,0.0
2022-03-05 01:00:00,CRYPTO:ETHUSD,2623.0,2685.5,2590.54,2666.21,0.0
2022-03-06 01:00:00,CRYPTO:ETHUSD,2665.43,2676.02,2535.18,2550.4,0.0
2022-03-07 01:00:00,CRYPTO:ETHUSD,2550.46,2648.55,2445.64,2493.13,0.0
2022-03-08 01:00:00,CRYPTO:ETHUSD,2491.86,2624.93,2481.44,2577.83,0.0
2022-03-09 01:00:00,CRYPTO:ETHUSD,2577.7,2774.38,2568.85,2727.97,0.0
2022-03-10 01:00:00,CRYPTO:ETHUSD,2729.44,2733.98,2551.17,2608.29,0.0
2022-03-11 01:00:00,CRYPTO:ETHUSD,2607.74,2677.99,2524.1,2556.9,0.0
2022-03-12 01:00:00,CRYPTO:ETHUSD,2556.73,2616.82,2553.73,2567.86,0.0
2022-03-13 01:00:00,CRYPTO:ETHUSD,2568.17,2602.17,2492.61,2516.05,0.0
2022-03-14 01:00:00,CRYPTO:ETHUSD,2516.55,2609.08,2499.91,2590.66,0.0
2022-03-15 01:00:00,CRYPTO:ETHUSD,2590.69,2669.63,2509.29,2620.88,0.0
2022-03-16 01:00:00,CRYPTO:ETHUSD,2622.41,2789.82,2605.42,2775.34,0.0
2022-03-17 01:00:00,CRYPTO:ETHUSD,2775.34,2838.94,2748.64,2814.75,0.0
2022-03-18 01:00:00,CRYPTO:ETHUSD,2814.49,2986.33,2768.68,2940.45,0.0
2022-03-19 01:00:00,CRYPTO:ETHUSD,2940.32,2987.37,2894.01,2951.82,0.0
2022-03-20 01:00:00,CRYPTO:ETHUSD,2952.68,2965.13,2819.35,2861.28,0.0
2022-03-21 01:00:00,CRYPTO:ETHUSD,2862.24,2962.48,2833.94,2892.93,0.0
2022-03-22 01:00:00,CRYPTO:ETHUSD,2890.94,3054.22,2888.19,2970.67,0.0
2022-03-23 01:00:00,CRYPTO:ETHUSD,2970.42,3046.82,2921.8,3037.97,0.0
2022-03-24 01:00:00,CRYPTO:ETHUSD,3037.88,3129.82,3004.6,3112.51,0.0
2022-03-25 01:00:00,CRYPTO:ETHUSD,3113.4,3194.77,3076.98,3104.78,0.0
2022-03-26 01:00:00,CRYPTO:ETHUSD,3104.89,3153.89,3087.01,3146.89,0.0
2022-03-27 01:00:00,CRYPTO:ETHUSD,3146.95,3299.34,3128.81,3297.18,0.0
2022-03-28 02:00:00,CRYPTO:ETHUSD,3296.0,3435.06,3277.05,3333.89,0.0
2022-03-29 02:00:00,CRYPTO:ETHUSD,3334.18,3483.63,3332.42,3402.82,0.0
2022-03-30 02:00:00,CRYPTO:ETHUSD,3402.48,3447.37,3334.37,3386.82,0.0
2022-03-31 02:00:00,CRYPTO:ETHUSD,3387.04,3445.89,3261.9,3282.73,0.0
