datetime,symbol,open,high,low,close
2022-11-01 01:00:00,CRYPTO:XLMUSD,0.11144713,0.11208323,0.10901528,0.10996722
2022-11-02 01:00:00,CRYPTO:XLMUSD,0.10997022,0.11075872,0.10593829,0.1076253
2022-11-03 01:00:00,CRYPTO:XLMUSD,0.1076308,0.11032271,0.10749319,0.10880374
2022-11-04 01:00:00,CRYPTO:XLMUSD,0.10879974,0.11621516,0.10832541,0.11555716
2022-11-05 01:00:00,CRYPTO:XLMUSD,0.11555766,0.11646,0.11245107,0.11362813
2022-11-06 01:00:00,CRYPTO:XLMUSD,0.11362938,0.11425846,0.10889845,0.10905836
2022-11-07 01:00:00,CRYPTO:XLMUSD,0.10905686,0.11087859,0.10787017,0.10966459
2022-11-08 01:00:00,CRYPTO:XLMUSD,0.10966384,0.1106901,0.09254583,0.09871905
2022-11-09 01:00:00,CRYPTO:XLMUSD,0.09871255,0.09983267,0.07963996,0.0830414
2022-11-10 01:00:00,CRYPTO:XLMUSD,0.08304815,0.10071688,0.0824185,0.09697355
2022-11-11 01:00:00,CRYPTO:XLMUSD,0.09699055,0.09826154,0.09204798,0.09516029
2022-11-12 01:00:00,CRYPTO:XLMUSD,0.09516604,0.09525717,0.0901966,0.09095839
2022-11-13 01:00:00,CRYPTO:XLMUSD,0.09095114,0.09254262,0.0866291,0.08819174
2022-11-14 01:00:00,CRYPTO:XLMUSD,0.08818739,0.09117107,0.08312737,0.09116781
2022-11-15 01:00:00,CRYPTO:XLMUSD,0.09116906,0.0944373,0.09032257,0.0923679
2022-11-16 01:00:00,CRYPTO:XLMUSD,0.09236915,0.09328996,0.08864872,0.08978636
2022-11-17 01:00:00,CRYPTO:XLMUSD,0.08981225,0.09100051,0.08864494,0.09029916
2022-11-18 01:00:00,CRYPTO:XLMUSD,0.09027841,0.09137809,0.0882832,0.08920691
2022-11-19 01:00:00,CRYPTO:XLMUSD,0.08920441,0.09086729,0.08796507,0.09039329
2022-11-20 01:00:00,CRYPTO:XLMUSD,0.09039379,0.09144003,0.08628555,0.08651787
2022-11-21 01:00:00,CRYPTO:XLMUSD,0.08654711,0.08806114,0.08295116,0.08422081
2022-11-22 01:00:00,CRYPTO:XLMUSD,0.08422356,0.08704566,0.08261591,0.08695033
2022-11-23 01:00:00,CRYPTO:XLMUSD,0.08695208,0.0887314,0.08650988,0.08859294
2022-11-24 01:00:00,CRYPTO:XLMUSD,0.08858019,0.0903123,0.08734573,0.08996076
2022-11-25 01:00:00,CRYPTO:XLMUSD,0.08995526,0.09085553,0.08766811,0.08914722
2022-11-26 01:00:00,CRYPTO:XLMUSD,0.08914958,0.09040801,0.08743744,0.08802879
2022-11-27 01:00:00,CRYPTO:XLMUSD,0.08804204,0.09196069,0.08797261,0.09008449
2022-11-28 01:00:00,CRYPTO:XLMUSD,0.09008649,0.09083616,0.08520873,0.08723826
2022-11-29 01:00:00,CRYPTO:XLMUSD,0.08724001,0.08984253,0.08662776,0.08856906
2022-11-30 01:00:00,CRYPTO:XLMUSD,0.08857481,0.0904116,0.08723552,0.0898027
