datetime,symbol,open,high,low,close
2024-12-01 01:00:00,CRYPTO:SOLUSD,237.71,239.98,234.25,236.92
2024-12-02 01:00:00,CRYPTO:SOLUSD,236.93,238.3,220.25,225.87
2024-12-03 01:00:00,CRYPTO:SOLUSD,225.88,239.61,215.15,233.96
2024-12-04 01:00:00,CRYPTO:SOLUSD,233.97,240.93,224.87,229.33
2024-12-05 01:00:00,CRYPTO:SOLUSD,229.33,245.05,223.33,236.23
2024-12-06 01:00:00,CRYPTO:SOLUSD,236.23,247.13,231.18,237.09
2024-12-07 01:00:00,CRYPTO:SOLUSD,237.08,243.89,234.47,238.45
2024-12-08 01:00:00,CRYPTO:SOLUSD,238.45,241.65,233.45,237.23
2024-12-09 01:00:00,CRYPTO:SOLUSD,237.23,237.4,203.9,216.88
2024-12-10 01:00:00,CRYPTO:SOLUSD,216.89,221.01,203.33,213.71
2024-12-11 01:00:00,CRYPTO:SOLUSD,213.72,230.74,211.67,227.41
2024-12-12 01:00:00,CRYPTO:SOLUSD,227.41,234.75,225.85,227.06
2024-12-13 01:00:00,CRYPTO:SOLUSD,227.06,228.42,220.7,224.82
2024-12-14 01:00:00,CRYPTO:SOLUSD,224.82,227.48,215.23,219.94
2024-12-15 01:00:00,CRYPTO:SOLUSD,219.94,225.41,215.71,224.19
2024-12-16 01:00:00,CRYPTO:SOLUSD,224.2,227.37,213.26,216.13
2024-12-17 01:00:00,CRYPTO:SOLUSD,216.13,228.93,211.58,223.19
2024-12-18 01:00:00,CRYPTO:SOLUSD,223.19,226.0,204.93,206.64
2024-12-19 01:00:00,CRYPTO:SOLUSD,206.63,212.01,186.96,193.73
2024-12-20 01:00:00,CRYPTO:SOLUSD,193.72,199.52,175.17,194.35
2024-12-21 01:00:00,CRYPTO:SOLUSD,194.35,201.87,178.47,181.32
2024-12-22 01:00:00,CRYPTO:SOLUSD,181.32,187.74,176.85,180.39
2024-12-23 01:00:00,CRYPTO:SOLUSD,180.38,193.24,176.41,189.93
2024-12-24 01:00:00,CRYPTO:SOLUSD,189.93,198.75,185.94,196.88
2024-12-25 01:00:00,CRYPTO:SOLUSD,196.9,201.7,195.01,197.33
2024-12-26 01:00:00,CRYPTO:SOLUSD,197.33,199.52,186.5,188.29
2024-12-27 01:00:00,CRYPTO:SOLUSD,188.3,194.1,182.67,183.99
2024-12-28 01:00:00,CRYPTO:SOLUSD,183.99,195.75,183.64,195.21
2024-12-29 01:00:00,CRYPTO:SOLUSD,195.21,197.29,188.25,189.62
2024-12-30 01:00:00,CRYPTO:SOLUSD,189.62,196.07,185.62,191.02
2024-12-31 01:00:00,CRYPTO:SOLUSD,191.02,198.86,187.72,188.99
