datetime,symbol,open,high,low,close,volume
2021-10-01 02:00:00,CRYPTO:ADAUSD,2.115414,2.275251,2.093022,2.256131,0.0
2021-10-02 02:00:00,CRYPTO:ADAUSD,2.256434,2.322157,2.195052,2.24931,0.0
2021-10-03 02:00:00,CRYPTO:ADAUSD,2.249164,2.309398,2.222964,2.253326,0.0
2021-10-04 02:00:00,CRYPTO:ADAUSD,2.253087,2.253846,2.150482,2.19135,0.0
2021-10-05 02:00:00,CRYPTO:ADAUSD,2.191576,2.259031,2.177561,2.233867,0.0
2021-10-06 02:00:00,CRYPTO:ADAUSD,2.234062,2.250475,2.112725,2.21062,0.0
2021-10-07 02:00:00,CRYPTO:ADAUSD,2.210917,2.37458,2.150617,2.278294,0.0
2021-10-08 02:00:00,CRYPTO:ADAUSD,2.278977,2.31319,2.215481,2.236466,0.0
2021-10-09 02:00:00,CRYPTO:ADAUSD,2.237275,2.299682,2.220493,2.268405,0.0
2021-10-10 02:00:00,CRYPTO:ADAUSD,2.268627,2.277034,2.162441,2.190014,0.0
2021-10-11 02:00:00,CRYPTO:ADAUSD,2.189476,2.249675,2.110762,2.171914,0.0
2021-10-12 02:00:00,CRYPTO:ADAUSD,2.171354,2.172474,2.072026,2.117875,0.0
2021-10-13 02:00:00,CRYPTO:ADAUSD,2.117557,2.200168,2.079361,2.188812,0.0
2021-10-14 02:00:00,CRYPTO:ADAUSD,2.189285,2.223529,2.157043,2.173175,0.0
2021-10-15 02:00:00,CRYPTO:ADAUSD,2.173197,2.242529,2.138528,2.216906,0.0
2021-10-16 02:00:00,CRYPTO:ADAUSD,2.217216,2.248943,2.170417,2.17796,0.0
2021-10-17 02:00:00,CRYPTO:ADAUSD,2.177937,2.188791,2.089618,2.157501,0.0
2021-10-18 02:00:00,CRYPTO:ADAUSD,2.158837,2.175344,2.104379,2.128215,0.0
2021-10-19 02:00:00,CRYPTO:ADAUSD,2.127655,2.156451,2.092223,2.109606,0.0
2021-10-20 02:00:00,CRYPTO:ADAUSD,2.109568,2.209567,2.092094,2.189532,0.0
2021-10-21 02:00:00,CRYPTO:ADAUSD,2.189908,2.2983,2.028421,2.137363,0.0
2021-10-22 02:00:00,CRYPTO:ADAUSD,2.137034,2.209982,2.125136,2.154876,0.0
2021-10-23 02:00:00,CRYPTO:ADAUSD,2.155498,2.174146,2.132298,2.16583,0.0
2021-10-24 02:00:00,CRYPTO:ADAUSD,2.165914,2.167575,2.09361,2.119559,0.0
2021-10-25 02:00:00,CRYPTO:ADAUSD,2.11981,2.17729,2.113916,2.14502,0.0
2021-10-26 02:00:00,CRYPTO:ADAUSD,2.145547,2.201649,2.121091,2.137749,0.0
2021-10-27 02:00:00,CRYPTO:ADAUSD,2.137756,2.155418,1.835425,1.912398,0.0
2021-10-28 02:00:00,CRYPTO:ADAUSD,1.912965,2.060023,1.906841,1.987677,0.0
2021-10-29 02:00:00,CRYPTO:ADAUSD,1.987514,2.046955,1.97885,2.014599,0.0
2021-10-30 02:00:00,CRYPTO:ADAUSD,2.015211,2.017986,1.925778,1.955825,0.0
2021-10-31 02:00:00,CRYPTO:ADAUSD,1.956444,2.029694,1.919413,1.966306,0.0
