datetime,symbol,open,high,low,close
2024-09-01 02:00:00,CRYPTO:AAVEUSD,129.67492375,130.03262161,120.319443,120.68503997
2024-09-02 02:00:00,CRYPTO:AAVEUSD,120.6878133,135.28046348,117.83218895,134.89754038
2024-09-03 02:00:00,CRYPTO:AAVEUSD,134.90386695,135.18899888,118.68366873,118.77214404
2024-09-04 02:00:00,CRYPTO:AAVEUSD,118.77414378,138.81452556,116.27851738,135.19736463
2024-09-05 02:00:00,CRYPTO:AAVEUSD,135.19736463,137.18537343,127.47324653,128.9250933
2024-09-06 02:00:00,CRYPTO:AAVEUSD,128.92080773,130.63915106,119.58698277,126.83436107
2024-09-07 02:00:00,CRYPTO:AAVEUSD,126.82773908,130.72782117,124.18685536,125.09282822
2024-09-08 02:00:00,CRYPTO:AAVEUSD,125.09282822,127.45390363,123.26068039,125.92322974
2024-09-09 02:00:00,CRYPTO:AAVEUSD,125.91523118,142.08691295,124.16613142,139.95395818
2024-09-10 02:00:00,CRYPTO:AAVEUSD,139.95395818,152.88306537,136.34817209,150.60537384
2024-09-11 02:00:00,CRYPTO:AAVEUSD,150.60717411,158.23417026,145.00877707,149.48117214
2024-09-12 02:00:00,CRYPTO:AAVEUSD,149.48117214,151.88067538,142.02054579,145.02554516
2024-09-13 02:00:00,CRYPTO:AAVEUSD,145.0158214,146.42426249,139.38326542,144.34099624
2024-09-14 02:00:00,CRYPTO:AAVEUSD,144.33744097,144.40732794,137.6493923,140.12690075
2024-09-15 02:00:00,CRYPTO:AAVEUSD,140.12571079,149.9056922,139.93877003,143.419132
2024-09-16 02:00:00,CRYPTO:AAVEUSD,143.42711122,143.74891045,138.15095866,140.27137064
2024-09-17 02:00:00,CRYPTO:AAVEUSD,140.26388202,147.435066,136.8350609,140.56746136
2024-09-18 02:00:00,CRYPTO:AAVEUSD,140.56194013,141.81331258,134.24432542,141.74415588
2024-09-19 02:00:00,CRYPTO:AAVEUSD,141.74704533,152.66243122,141.59112782,150.20995671
2024-09-20 02:00:00,CRYPTO:AAVEUSD,150.19550742,157.47936796,147.67274587,153.41795523
2024-09-21 02:00:00,CRYPTO:AAVEUSD,153.42122056,154.70737088,149.92529857,154.58171857
2024-09-22 02:00:00,CRYPTO:AAVEUSD,154.57911753,162.8967006,154.36239493,162.12137646
2024-09-23 02:00:00,CRYPTO:AAVEUSD,162.12435305,178.56912032,158.6848052,171.95611471
2024-09-24 02:00:00,CRYPTO:AAVEUSD,171.96450395,173.52293347,163.73609135,166.1274998
2024-09-25 02:00:00,CRYPTO:AAVEUSD,166.12624992,173.76164945,164.27252602,165.02584315
2024-09-26 02:00:00,CRYPTO:AAVEUSD,165.03028741,169.90385795,163.04906289,165.1865127
2024-09-27 02:00:00,CRYPTO:AAVEUSD,165.1865127,173.97825318,163.65663712,170.4032176
2024-09-28 02:00:00,CRYPTO:AAVEUSD,170.40130311,171.13350063,161.96343328,163.9788499
2024-09-29 02:00:00,CRYPTO:AAVEUSD,163.97520261,164.98627687,158.86854492,161.51250919
2024-09-30 02:00:00,CRYPTO:AAVEUSD,161.51582058,161.69206395,154.77271296,156.77280782
