datetime,symbol,open,high,low,close,volume
2022-01-01 01:00:00,CRYPTO:XLMUSD,0.26673415,0.27714871,0.26606458,0.27688647,0.0
2022-01-02 01:00:00,CRYPTO:XLMUSD,0.27707436,0.29221851,0.27574806,0.29214574,0.0
2022-01-03 01:00:00,CRYPTO:XLMUSD,0.29210008,0.29745088,0.28565349,0.29006455,0.0
2022-01-04 01:00:00,CRYPTO:XLMUSD,0.29041278,0.29122789,0.27859371,0.27963953,0.0
2022-01-05 01:00:00,CRYPTO:XLMUSD,0.27923899,0.29415803,0.25465078,0.26639796,0.0
2022-01-06 01:00:00,CRYPTO:XLMUSD,0.26623748,0.27228597,0.25813467,0.26787802,0.0
2022-01-07 01:00:00,CRYPTO:XLMUSD,0.26796777,0.26832372,0.25142017,0.25696201,0.0
2022-01-08 01:00:00,CRYPTO:XLMUSD,0.25721479,0.264466,0.24677513,0.25490239,0.0
2022-01-09 01:00:00,CRYPTO:XLMUSD,0.25492829,0.26404554,0.25330133,0.26110235,0.0
2022-01-10 01:00:00,CRYPTO:XLMUSD,0.26092956,0.26390448,0.2394518,0.2531905,0.0
2022-01-11 01:00:00,CRYPTO:XLMUSD,0.25321408,0.26362899,0.24822596,0.26320315,0.0
2022-01-12 01:00:00,CRYPTO:XLMUSD,0.26308561,0.29155369,0.26290893,0.28247111,0.0
2022-01-13 01:00:00,CRYPTO:XLMUSD,0.28221963,0.29002078,0.26857909,0.26931162,0.0
2022-01-14 01:00:00,CRYPTO:XLMUSD,0.2692615,0.28531152,0.26187597,0.26486969,0.0
2022-01-15 01:00:00,CRYPTO:XLMUSD,0.26460917,0.26967036,0.25659248,0.25913595,0.0
2022-01-16 01:00:00,CRYPTO:XLMUSD,0.25927804,0.26254603,0.25469474,0.25892899,0.0
2022-01-17 01:00:00,CRYPTO:XLMUSD,0.25921304,0.25983986,0.25008097,0.25622717,0.0
2022-01-18 01:00:00,CRYPTO:XLMUSD,0.2562434,0.2577161,0.2489446,0.25422269,0.0
2022-01-19 01:00:00,CRYPTO:XLMUSD,0.25420707,0.25569222,0.24352727,0.24555376,0.0
2022-01-20 01:00:00,CRYPTO:XLMUSD,0.24576207,0.25227626,0.23002677,0.23168662,0.0
2022-01-21 01:00:00,CRYPTO:XLMUSD,0.23139725,0.23373934,0.199005,0.20293056,0.0
2022-01-22 01:00:00,CRYPTO:XLMUSD,0.2028774,0.20817271,0.16830649,0.19233406,0.0
2022-01-23 01:00:00,CRYPTO:XLMUSD,0.19239556,0.20108755,0.18802205,0.20085967,0.0
2022-01-24 01:00:00,CRYPTO:XLMUSD,0.20089564,0.20098588,0.17246332,0.19806658,0.0
2022-01-25 01:00:00,CRYPTO:XLMUSD,0.19799647,0.19952697,0.18800412,0.19692658,0.0
2022-01-26 01:00:00,CRYPTO:XLMUSD,0.19689537,0.20806986,0.19149545,0.19680639,0.0
2022-01-27 01:00:00,CRYPTO:XLMUSD,0.19671318,0.2010673,0.18733221,0.19376118,0.0
2022-01-28 01:00:00,CRYPTO:XLMUSD,0.19387695,0.19951721,0.18914621,0.19891533,0.0
2022-01-29 01:00:00,CRYPTO:XLMUSD,0.19870455,0.20465052,0.19778474,0.2032512,0.0
2022-01-30 01:00:00,CRYPTO:XLMUSD,0.20341185,0.20667375,0.19289233,0.19535942,0.0
2022-01-31 01:00:00,CRYPTO:XLMUSD,0.1954926,0.20096761,0.18965654,0.19964056,0.0
