datetime,symbol,open,high,low,close,volume
2024-07-01 02:00:00,CRYPTO:ETHUSD,3432.18,3519.04,3421.0,3436.57,0.0
2024-07-02 02:00:00,CRYPTO:ETHUSD,3436.6,3460.66,3398.74,3417.91,0.0
2024-07-03 02:00:00,CRYPTO:ETHUSD,3417.88,3427.03,3248.79,3290.45,0.0
2024-07-04 02:00:00,CRYPTO:ETHUSD,3290.46,3309.58,3048.24,3056.39,0.0
2024-07-05 02:00:00,CRYPTO:ETHUSD,3056.39,3107.55,2815.72,2980.78,0.0
2024-07-06 02:00:00,CRYPTO:ETHUSD,2980.79,3081.01,2955.5,3066.86,0.0
2024-07-07 02:00:00,CRYPTO:ETHUSD,3066.86,3073.33,2923.11,2931.3,0.0
2024-07-08 02:00:00,CRYPTO:ETHUSD,2931.29,3093.13,2823.93,3018.84,0.0
2024-07-09 02:00:00,CRYPTO:ETHUSD,3018.98,3112.28,3004.03,3066.16,0.0
2024-07-10 02:00:00,CRYPTO:ETHUSD,3066.2,3150.36,3024.9,3100.99,0.0
2024-07-11 02:00:00,CRYPTO:ETHUSD,3100.99,3213.85,3055.16,3099.24,0.0
2024-07-12 02:00:00,CRYPTO:ETHUSD,3099.26,3157.38,3047.84,3133.84,0.0
2024-07-13 02:00:00,CRYPTO:ETHUSD,3133.79,3202.02,3113.97,3176.54,0.0
2024-07-14 02:00:00,CRYPTO:ETHUSD,3176.63,3267.9,3164.58,3245.73,0.0
2024-07-15 02:00:00,CRYPTO:ETHUSD,3245.73,3493.78,3234.69,3484.44,0.0
2024-07-16 02:00:00,CRYPTO:ETHUSD,3484.44,3498.74,3348.8,3445.66,0.0
2024-07-17 02:00:00,CRYPTO:ETHUSD,3445.68,3517.57,3378.56,3389.05,0.0
2024-07-18 02:00:00,CRYPTO:ETHUSD,3389.05,3489.38,3368.93,3426.45,0.0
2024-07-19 02:00:00,CRYPTO:ETHUSD,3426.45,3538.9,3376.79,3503.0,0.0
2024-07-20 02:00:00,CRYPTO:ETHUSD,3502.96,3540.69,3481.71,3518.89,0.0
2024-07-21 02:00:00,CRYPTO:ETHUSD,3518.9,3546.91,3413.22,3536.62,0.0
2024-07-22 02:00:00,CRYPTO:ETHUSD,3536.53,3561.5,3423.95,3439.83,0.0
2024-07-23 02:00:00,CRYPTO:ETHUSD,3439.83,3541.16,3393.41,3483.61,0.0
2024-07-24 02:00:00,CRYPTO:ETHUSD,3483.6,3487.86,3305.49,3336.34,0.0
2024-07-25 02:00:00,CRYPTO:ETHUSD,3336.35,3341.52,3087.67,3174.81,0.0
2024-07-26 02:00:00,CRYPTO:ETHUSD,3174.81,3284.93,3170.32,3273.89,0.0
2024-07-27 02:00:00,CRYPTO:ETHUSD,3273.89,3327.64,3193.2,3249.4,0.0
2024-07-28 02:00:00,CRYPTO:ETHUSD,3249.4,3283.43,3199.68,3270.1,0.0
2024-07-29 02:00:00,CRYPTO:ETHUSD,3270.1,3396.64,3258.86,3317.58,0.0
2024-07-30 02:00:00,CRYPTO:ETHUSD,3317.59,3365.38,3234.93,3278.72,0.0
2024-07-31 02:00:00,CRYPTO:ETHUSD,3278.74,3348.5,3213.92,3231.66,0.0
