datetime,symbol,open,high,low,close
2023-01-01 01:00:00,CRYPTO:SOLUSD,9.9599,10.0676,9.6892,9.9916
2023-01-02 01:00:00,CRYPTO:SOLUSD,9.9866,11.897,9.8132,11.2853
2023-01-03 01:00:00,CRYPTO:SOLUSD,11.2828,13.8747,11.0079,13.3806
2023-01-04 01:00:00,CRYPTO:SOLUSD,13.3761,14.2062,12.8265,13.4312
2023-01-05 01:00:00,CRYPTO:SOLUSD,13.4318,13.868,12.9463,13.4254
2023-01-06 01:00:00,CRYPTO:SOLUSD,13.4227,13.5864,12.6999,13.5076
2023-01-07 01:00:00,CRYPTO:SOLUSD,13.5076,13.509,13.0267,13.0996
2023-01-08 01:00:00,CRYPTO:SOLUSD,13.097,14.8298,12.8582,14.4656
2023-01-09 01:00:00,CRYPTO:SOLUSD,14.4526,17.4675,14.2947,16.2546
2023-01-10 01:00:00,CRYPTO:SOLUSD,16.2555,16.7178,15.575,16.2068
2023-01-11 01:00:00,CRYPTO:SOLUSD,16.2043,16.6,15.301,16.3643
2023-01-12 01:00:00,CRYPTO:SOLUSD,16.3705,16.9812,15.5741,16.6001
2023-01-13 01:00:00,CRYPTO:SOLUSD,16.5974,18.5911,16.3354,18.2923
2023-01-14 01:00:00,CRYPTO:SOLUSD,18.2923,24.7302,18.2176,24.2618
2023-01-15 01:00:00,CRYPTO:SOLUSD,24.2584,24.9975,21.9817,22.8911
2023-01-16 01:00:00,CRYPTO:SOLUSD,22.8986,24.9861,22.3075,23.5896
2023-01-17 01:00:00,CRYPTO:SOLUSD,23.5871,23.9498,22.7585,22.8989
2023-01-18 01:00:00,CRYPTO:SOLUSD,22.9063,23.6232,20.3204,20.7918
2023-01-19 01:00:00,CRYPTO:SOLUSD,20.7893,21.869,20.4207,21.4141
2023-01-20 01:00:00,CRYPTO:SOLUSD,21.4166,25.8018,20.9348,25.5281
2023-01-21 01:00:00,CRYPTO:SOLUSD,25.5256,26.4964,24.385,24.6052
2023-01-22 01:00:00,CRYPTO:SOLUSD,24.6052,25.4248,23.5214,24.2206
2023-01-23 01:00:00,CRYPTO:SOLUSD,24.2231,24.9323,23.7299,24.332
2023-01-24 01:00:00,CRYPTO:SOLUSD,24.327,25.2155,22.381,22.7783
2023-01-25 01:00:00,CRYPTO:SOLUSD,22.7783,25.4037,22.2494,24.5066
2023-01-26 01:00:00,CRYPTO:SOLUSD,24.5029,25.2131,23.8157,24.3628
2023-01-27 01:00:00,CRYPTO:SOLUSD,24.3607,24.9469,23.323,24.4368
2023-01-28 01:00:00,CRYPTO:SOLUSD,24.4315,25.188,23.75,24.0172
2023-01-29 01:00:00,CRYPTO:SOLUSD,24.0171,26.7689,23.735,26.0894
2023-01-30 01:00:00,CRYPTO:SOLUSD,26.0844,26.305,23.2875,23.9705
2023-01-31 01:00:00,CRYPTO:SOLUSD,23.9705,24.4587,23.4978,23.9297
