datetime,symbol,open,high,low,close
2024-07-01 02:00:00,CRYPTO:DOTUSD,6.203,6.438,6.186,6.321
2024-07-02 02:00:00,CRYPTO:DOTUSD,6.322,6.598,6.314,6.525
2024-07-03 02:00:00,CRYPTO:DOTUSD,6.525,6.534,5.991,6.071
2024-07-04 02:00:00,CRYPTO:DOTUSD,6.07,6.126,5.543,5.55
2024-07-05 02:00:00,CRYPTO:DOTUSD,5.55,5.912,4.922,5.683
2024-07-06 02:00:00,CRYPTO:DOTUSD,5.683,6.307,5.633,6.241
2024-07-07 02:00:00,CRYPTO:DOTUSD,6.241,6.31,5.886,5.909
2024-07-08 02:00:00,CRYPTO:DOTUSD,5.909,6.289,5.7,5.943
2024-07-09 02:00:00,CRYPTO:DOTUSD,5.943,6.184,5.843,6.117
2024-07-10 02:00:00,CRYPTO:DOTUSD,6.117,6.259,6.053,6.097
2024-07-11 02:00:00,CRYPTO:DOTUSD,6.097,6.242,5.897,5.903
2024-07-12 02:00:00,CRYPTO:DOTUSD,5.903,6.102,5.805,6.102
2024-07-13 02:00:00,CRYPTO:DOTUSD,6.102,6.302,6.077,6.235
2024-07-14 02:00:00,CRYPTO:DOTUSD,6.235,6.358,6.162,6.322
2024-07-15 02:00:00,CRYPTO:DOTUSD,6.322,6.539,6.299,6.487
2024-07-16 02:00:00,CRYPTO:DOTUSD,6.488,6.511,6.132,6.337
2024-07-17 02:00:00,CRYPTO:DOTUSD,6.337,6.534,6.254,6.258
2024-07-18 02:00:00,CRYPTO:DOTUSD,6.258,6.402,6.025,6.093
2024-07-19 02:00:00,CRYPTO:DOTUSD,6.093,6.348,5.986,6.337
2024-07-20 02:00:00,CRYPTO:DOTUSD,6.337,6.399,6.228,6.334
2024-07-21 02:00:00,CRYPTO:DOTUSD,6.334,6.445,6.109,6.433
2024-07-22 02:00:00,CRYPTO:DOTUSD,6.433,6.474,6.084,6.098
2024-07-23 02:00:00,CRYPTO:DOTUSD,6.098,6.166,5.812,5.919
2024-07-24 02:00:00,CRYPTO:DOTUSD,5.919,5.997,5.661,5.749
2024-07-25 02:00:00,CRYPTO:DOTUSD,5.749,5.776,5.542,5.755
2024-07-26 02:00:00,CRYPTO:DOTUSD,5.755,5.889,5.726,5.866
2024-07-27 02:00:00,CRYPTO:DOTUSD,5.866,5.941,5.721,5.825
2024-07-28 02:00:00,CRYPTO:DOTUSD,5.825,5.843,5.674,5.719
2024-07-29 02:00:00,CRYPTO:DOTUSD,5.719,5.876,5.626,5.65
2024-07-30 02:00:00,CRYPTO:DOTUSD,5.65,5.722,5.484,5.52
2024-07-31 02:00:00,CRYPTO:DOTUSD,5.52,5.554,5.336,5.387
