datetime,symbol,open,high,low,close,volume
2021-02-01 01:00:00,CRYPTO:ETHUSD,1313.215,1377.9425,1271.6675,1374.9525,0.0
2021-02-02 01:00:00,CRYPTO:ETHUSD,1375.3525,1549.0525,1361.9925,1513.3875,0.0
2021-02-03 01:00:00,CRYPTO:ETHUSD,1513.7375,1672.4,1509.175,1667.82,0.0
2021-02-04 01:00:00,CRYPTO:ETHUSD,1668.9275,1698.64,1556.1675,1598.1675,0.0
2021-02-05 01:00:00,CRYPTO:ETHUSD,1598.115,1764.365,1592.9625,1721.2375,0.0
2021-02-06 01:00:00,CRYPTO:ETHUSD,1722.07,1745.1875,1647.6375,1679.3775,0.0
2021-02-07 01:00:00,CRYPTO:ETHUSD,1679.7425,1694.77,1491.53,1615.3725,0.0
2021-02-08 01:00:00,CRYPTO:ETHUSD,1615.3675,1778.8825,1566.235,1753.0925,0.0
2021-02-09 01:00:00,CRYPTO:ETHUSD,1753.535,1824.6875,1709.1425,1771.9725,0.0
2021-02-10 01:00:00,CRYPTO:ETHUSD,1772.7325,1839.175,1679.9175,1743.1075,0.0
2021-02-11 01:00:00,CRYPTO:ETHUSD,1743.5075,1818.97,1705.4875,1787.4525,0.0
2021-02-12 01:00:00,CRYPTO:ETHUSD,1787.345,1868.2425,1741.1575,1845.6425,0.0
2021-02-13 01:00:00,CRYPTO:ETHUSD,1845.0475,1875.6525,1765.2725,1818.035,0.0
2021-02-14 01:00:00,CRYPTO:ETHUSD,1819.1525,1852.4575,1786.25,1803.2825,0.0
2021-02-15 01:00:00,CRYPTO:ETHUSD,1803.645,1836.6975,1662.31,1779.465,0.0
2021-02-16 01:00:00,CRYPTO:ETHUSD,1779.9125,1825.5975,1724.6675,1781.98,0.0
2021-02-17 01:00:00,CRYPTO:ETHUSD,1782.7275,1857.4875,1733.7075,1851.375,0.0
2021-02-18 01:00:00,CRYPTO:ETHUSD,1851.64,1950.23,1851.5325,1940.01,0.0
2021-02-19 01:00:00,CRYPTO:ETHUSD,1941.08,1975.0825,1890.745,1958.0,0.0
2021-02-20 01:00:00,CRYPTO:ETHUSD,1958.6175,2040.07,1810.59,1915.74,0.0
2021-02-21 01:00:00,CRYPTO:ETHUSD,1913.9025,1975.9125,1885.5275,1935.5425,0.0
2021-02-22 01:00:00,CRYPTO:ETHUSD,1935.8175,1938.245,1354.095,1779.3225,0.0
2021-02-23 01:00:00,CRYPTO:ETHUSD,1779.05,1782.3,1373.49,1578.135,0.0
2021-02-24 01:00:00,CRYPTO:ETHUSD,1578.2625,1714.5125,1500.1175,1625.5225,0.0
2021-02-25 01:00:00,CRYPTO:ETHUSD,1624.92,1672.42,1457.56,1481.59,0.0
2021-02-26 01:00:00,CRYPTO:ETHUSD,1480.7975,1563.175,1400.255,1445.1875,0.0
2021-02-27 01:00:00,CRYPTO:ETHUSD,1445.8225,1527.265,1424.7375,1460.1475,0.0
2021-02-28 01:00:00,CRYPTO:ETHUSD,1459.26,1469.645,1293.6775,1422.0975,0.0
