datetime,symbol,open,high,low,close
2021-10-01 02:00:00,CRYPTO:DOGEUSD,0.204236,0.225499,0.201646,0.222633
2021-10-02 02:00:00,CRYPTO:DOGEUSD,0.222918,0.225067,0.215255,0.218727
2021-10-03 02:00:00,CRYPTO:DOGEUSD,0.218558,0.226675,0.215637,0.221745
2021-10-04 02:00:00,CRYPTO:DOGEUSD,0.221875,0.249008,0.212635,0.241637
2021-10-05 02:00:00,CRYPTO:DOGEUSD,0.241478,0.268365,0.232554,0.251819
2021-10-06 02:00:00,CRYPTO:DOGEUSD,0.251824,0.271922,0.242292,0.254228
2021-10-07 02:00:00,CRYPTO:DOGEUSD,0.254133,0.256929,0.235866,0.24297
2021-10-08 02:00:00,CRYPTO:DOGEUSD,0.242874,0.254968,0.241449,0.244072
2021-10-09 02:00:00,CRYPTO:DOGEUSD,0.244047,0.25271,0.240909,0.246571
2021-10-10 02:00:00,CRYPTO:DOGEUSD,0.246598,0.24872,0.226403,0.228801
2021-10-11 02:00:00,CRYPTO:DOGEUSD,0.228729,0.239393,0.224895,0.231337
2021-10-12 02:00:00,CRYPTO:DOGEUSD,0.23122,0.231681,0.216056,0.226174
2021-10-13 02:00:00,CRYPTO:DOGEUSD,0.226092,0.234232,0.220442,0.232782
2021-10-14 02:00:00,CRYPTO:DOGEUSD,0.23268,0.240318,0.231142,0.232489
2021-10-15 02:00:00,CRYPTO:DOGEUSD,0.232708,0.243682,0.224199,0.234213
2021-10-16 02:00:00,CRYPTO:DOGEUSD,0.234179,0.245721,0.233701,0.237245
2021-10-17 02:00:00,CRYPTO:DOGEUSD,0.237315,0.24217,0.225319,0.237726
2021-10-18 02:00:00,CRYPTO:DOGEUSD,0.237835,0.272757,0.23694,0.247279
2021-10-19 02:00:00,CRYPTO:DOGEUSD,0.247187,0.25508,0.239923,0.24549
2021-10-20 02:00:00,CRYPTO:DOGEUSD,0.245424,0.261799,0.242009,0.254802
2021-10-21 02:00:00,CRYPTO:DOGEUSD,0.254535,0.258547,0.211303,0.242297
2021-10-22 02:00:00,CRYPTO:DOGEUSD,0.242257,0.252919,0.235025,0.244392
2021-10-23 02:00:00,CRYPTO:DOGEUSD,0.24449,0.254001,0.240935,0.251169
2021-10-24 02:00:00,CRYPTO:DOGEUSD,0.25102,0.28334,0.24573,0.275668
2021-10-25 02:00:00,CRYPTO:DOGEUSD,0.275607,0.280565,0.258238,0.265138
2021-10-26 02:00:00,CRYPTO:DOGEUSD,0.265086,0.274362,0.251802,0.255957
2021-10-27 02:00:00,CRYPTO:DOGEUSD,0.255831,0.263788,0.218689,0.237975
2021-10-28 02:00:00,CRYPTO:DOGEUSD,0.238145,0.340045,0.232431,0.299818
2021-10-29 02:00:00,CRYPTO:DOGEUSD,0.299725,0.307218,0.27634,0.288138
2021-10-30 02:00:00,CRYPTO:DOGEUSD,0.28813,0.295086,0.258111,0.268999
2021-10-31 02:00:00,CRYPTO:DOGEUSD,0.268927,0.285262,0.252244,0.28003
