datetime,symbol,open,high,low,close,volume
2023-04-01 02:00:00,CRYPTO:SOLUSD,21.17,21.33,20.78,21.08,0.0
2023-04-02 02:00:00,CRYPTO:SOLUSD,21.08,21.31,20.26,20.53,0.0
2023-04-03 02:00:00,CRYPTO:SOLUSD,20.53,21.0,19.99,20.45,0.0
2023-04-04 02:00:00,CRYPTO:SOLUSD,20.45,21.25,20.31,20.92,0.0
2023-04-05 02:00:00,CRYPTO:SOLUSD,20.92,21.34,20.59,20.98,0.0
2023-04-06 02:00:00,CRYPTO:SOLUSD,20.98,20.99,20.47,20.63,0.0
2023-04-07 02:00:00,CRYPTO:SOLUSD,20.62,20.78,20.25,20.45,0.0
2023-04-08 02:00:00,CRYPTO:SOLUSD,20.46,20.74,19.88,20.05,0.0
2023-04-09 02:00:00,CRYPTO:SOLUSD,20.05,20.45,19.89,20.3,0.0
2023-04-10 02:00:00,CRYPTO:SOLUSD,20.3,20.96,20.09,20.91,0.0
2023-04-11 02:00:00,CRYPTO:SOLUSD,20.91,23.7,20.84,23.01,0.0
2023-04-12 02:00:00,CRYPTO:SOLUSD,23.01,24.47,22.34,23.81,0.0
2023-04-13 02:00:00,CRYPTO:SOLUSD,23.81,25.29,23.67,24.46,0.0
2023-04-14 02:00:00,CRYPTO:SOLUSD,24.46,25.5,23.78,24.75,0.0
2023-04-15 02:00:00,CRYPTO:SOLUSD,24.75,24.81,23.84,24.07,0.0
2023-04-16 02:00:00,CRYPTO:SOLUSD,24.07,25.49,23.86,25.37,0.0
2023-04-17 02:00:00,CRYPTO:SOLUSD,25.36,26.02,24.35,24.59,0.0
2023-04-18 02:00:00,CRYPTO:SOLUSD,24.59,25.45,24.02,24.83,0.0
2023-04-19 02:00:00,CRYPTO:SOLUSD,24.83,24.99,21.99,22.7,0.0
2023-04-20 02:00:00,CRYPTO:SOLUSD,22.7,23.17,21.59,22.2,0.0
2023-04-21 02:00:00,CRYPTO:SOLUSD,22.2,22.41,21.01,21.27,0.0
2023-04-22 02:00:00,CRYPTO:SOLUSD,21.27,22.0,21.06,21.81,0.0
2023-04-23 02:00:00,CRYPTO:SOLUSD,21.81,22.25,20.98,21.48,0.0
2023-04-24 02:00:00,CRYPTO:SOLUSD,21.48,22.01,21.03,21.39,0.0
2023-04-25 02:00:00,CRYPTO:SOLUSD,21.39,21.96,20.75,21.93,0.0
2023-04-26 02:00:00,CRYPTO:SOLUSD,21.93,22.96,20.4,21.29,0.0
2023-04-27 02:00:00,CRYPTO:SOLUSD,21.29,22.51,21.21,22.34,0.0
2023-04-28 02:00:00,CRYPTO:SOLUSD,22.34,23.51,22.19,23.37,0.0
2023-04-29 02:00:00,CRYPTO:SOLUSD,23.37,23.89,22.95,23.21,0.0
2023-04-30 02:00:00,CRYPTO:SOLUSD,23.2,23.99,22.71,22.72,0.0
