datetime,symbol,open,high,low,close
2023-04-01 02:00:00,CRYPTO:ADAUSD,0.398775,0.402522,0.38865,0.392092
2023-04-02 02:00:00,CRYPTO:ADAUSD,0.392142,0.392998,0.376062,0.381859
2023-04-03 02:00:00,CRYPTO:ADAUSD,0.381856,0.404843,0.371263,0.38712
2023-04-04 02:00:00,CRYPTO:ADAUSD,0.38727,0.399925,0.384757,0.389779
2023-04-05 02:00:00,CRYPTO:ADAUSD,0.389754,0.400026,0.386983,0.392229
2023-04-06 02:00:00,CRYPTO:ADAUSD,0.392209,0.392534,0.376809,0.383166
2023-04-07 02:00:00,CRYPTO:ADAUSD,0.383142,0.385151,0.376,0.383769
2023-04-08 02:00:00,CRYPTO:ADAUSD,0.383769,0.390618,0.380877,0.385711
2023-04-09 02:00:00,CRYPTO:ADAUSD,0.385661,0.393039,0.384612,0.389724
2023-04-10 02:00:00,CRYPTO:ADAUSD,0.389724,0.397906,0.385104,0.397252
2023-04-11 02:00:00,CRYPTO:ADAUSD,0.397252,0.413002,0.396089,0.401894
2023-04-12 02:00:00,CRYPTO:ADAUSD,0.401869,0.406949,0.389291,0.404914
2023-04-13 02:00:00,CRYPTO:ADAUSD,0.404964,0.429071,0.399975,0.425715
2023-04-14 02:00:00,CRYPTO:ADAUSD,0.42574,0.444539,0.4234,0.438683
2023-04-15 02:00:00,CRYPTO:ADAUSD,0.438658,0.462017,0.431694,0.452662
2023-04-16 02:00:00,CRYPTO:ADAUSD,0.452662,0.457994,0.44269,0.451745
2023-04-17 02:00:00,CRYPTO:ADAUSD,0.451683,0.45177,0.432002,0.434287
2023-04-18 02:00:00,CRYPTO:ADAUSD,0.434287,0.448038,0.428097,0.44347
2023-04-19 02:00:00,CRYPTO:ADAUSD,0.44347,0.443545,0.408207,0.416669
2023-04-20 02:00:00,CRYPTO:ADAUSD,0.416644,0.422141,0.3959,0.400727
2023-04-21 02:00:00,CRYPTO:ADAUSD,0.400752,0.407025,0.379519,0.382484
2023-04-22 02:00:00,CRYPTO:ADAUSD,0.382571,0.399075,0.381325,0.396072
2023-04-23 02:00:00,CRYPTO:ADAUSD,0.396047,0.396047,0.380703,0.388858
2023-04-24 02:00:00,CRYPTO:ADAUSD,0.388883,0.397251,0.380016,0.383936
2023-04-25 02:00:00,CRYPTO:ADAUSD,0.383936,0.395224,0.376967,0.394695
2023-04-26 02:00:00,CRYPTO:ADAUSD,0.394614,0.41705,0.378637,0.401687
2023-04-27 02:00:00,CRYPTO:ADAUSD,0.401712,0.418766,0.401152,0.410123
2023-04-28 02:00:00,CRYPTO:ADAUSD,0.410072,0.410988,0.397585,0.404686
2023-04-29 02:00:00,CRYPTO:ADAUSD,0.404661,0.408056,0.399966,0.40274
2023-04-30 02:00:00,CRYPTO:ADAUSD,0.402515,0.41503,0.395114,0.395947
