datetime,symbol,open,high,low,close,volume
2021-09-01 02:00:00,CRYPTO:XRPUSD,1.187,1.2389,1.15952,1.23765,0.0
2021-09-02 02:00:00,CRYPTO:XRPUSD,1.23708,1.2965,1.22299,1.25412,0.0
2021-09-03 02:00:00,CRYPTO:XRPUSD,1.25415,1.32446,1.22042,1.29183,0.0
2021-09-04 02:00:00,CRYPTO:XRPUSD,1.29186,1.29784,1.23636,1.25603,0.0
2021-09-05 02:00:00,CRYPTO:XRPUSD,1.25592,1.31382,1.23762,1.30845,0.0
2021-09-06 02:00:00,CRYPTO:XRPUSD,1.30864,1.41684,1.30786,1.39136,0.0
2021-09-07 02:00:00,CRYPTO:XRPUSD,1.39118,1.39343,0.93665,1.12733,0.0
2021-09-08 02:00:00,CRYPTO:XRPUSD,1.12973,1.14873,1.01503,1.0999,0.0
2021-09-09 02:00:00,CRYPTO:XRPUSD,1.10019,1.13839,1.07295,1.08772,0.0
2021-09-10 02:00:00,CRYPTO:XRPUSD,1.08786,1.24471,1.03006,1.0559,0.0
2021-09-11 02:00:00,CRYPTO:XRPUSD,1.05587,1.11364,1.05143,1.07852,0.0
2021-09-12 02:00:00,CRYPTO:XRPUSD,1.07828,1.12736,1.05856,1.11931,0.0
2021-09-13 02:00:00,CRYPTO:XRPUSD,1.11905,1.12656,1.02413,1.06488,0.0
2021-09-14 02:00:00,CRYPTO:XRPUSD,1.06504,1.09817,1.05737,1.0973,0.0
2021-09-15 02:00:00,CRYPTO:XRPUSD,1.09661,1.13075,1.07956,1.12156,0.0
2021-09-16 02:00:00,CRYPTO:XRPUSD,1.12161,1.13069,1.06699,1.09122,0.0
2021-09-17 02:00:00,CRYPTO:XRPUSD,1.09099,1.10295,1.05181,1.06575,0.0
2021-09-18 02:00:00,CRYPTO:XRPUSD,1.06571,1.09488,1.05715,1.07553,0.0
2021-09-19 02:00:00,CRYPTO:XRPUSD,1.0754,1.08363,1.03873,1.04785,0.0
2021-09-20 02:00:00,CRYPTO:XRPUSD,1.04802,1.0498,0.87487,0.92077,0.0
2021-09-21 02:00:00,CRYPTO:XRPUSD,0.92126,0.95915,0.85568,0.87328,0.0
2021-09-22 02:00:00,CRYPTO:XRPUSD,0.8737,1.00906,0.8682,1.00354,0.0
2021-09-23 02:00:00,CRYPTO:XRPUSD,1.00399,1.01732,0.96823,1.00153,0.0
2021-09-24 02:00:00,CRYPTO:XRPUSD,1.00187,1.00294,0.88628,0.94458,0.0
2021-09-25 02:00:00,CRYPTO:XRPUSD,0.94481,0.95736,0.91736,0.94034,0.0
2021-09-26 02:00:00,CRYPTO:XRPUSD,0.94029,0.95742,0.89314,0.94515,0.0
2021-09-27 02:00:00,CRYPTO:XRPUSD,0.94465,0.98214,0.92064,0.92223,0.0
2021-09-28 02:00:00,CRYPTO:XRPUSD,0.92226,0.94323,0.89081,0.89314,0.0
2021-09-29 02:00:00,CRYPTO:XRPUSD,0.89265,0.9933,0.8868,0.92747,0.0
2021-09-30 02:00:00,CRYPTO:XRPUSD,0.92733,0.96387,0.92231,0.95351,0.0
